File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015090_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,3/31/15,18848,255.4225,279.7141,"(255.4225,279.7141)",270.8112,5.9233,35.0849,275.4602,279.7141,272.1353,255.4225,266.7089
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015091_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/1/15,73362,253.0793,281.5746,"(253.0793,281.5746)",269.3447,5.7031,32.5249,273.3225,281.5746,271.3051,254.2883,265.6503
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015092_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/2/15,71057,255.4509,279.5211,"(255.4509,279.5211)",269.2437,5.8036,33.6821,273.3483,279.5211,271.1674,255.4509,265.5486
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015093_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/3/15,56537,253.9301,279.0528,"(253.9301,279.0528)",268.0818,5.8129,33.7895,272.7536,279.0528,269.7385,253.9301,263.4186
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015094_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/4/15,73565,251.5641,279.5941,"(251.5641,279.5941)",268.6102,5.4921,30.1626,272.973,279.5941,270.1677,254.3202,264.9249
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015095_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/5/15,69895,255.7663,279.7167,"(255.7663,279.7167)",268.4943,5.7496,33.0583,273.0184,279.7167,269.6725,255.7663,264.3454
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015096_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/6/15,72924,254.2285,280.2466,"(254.2285,280.2466)",268.4528,5.5387,30.6767,272.6901,280.2466,269.4404,254.2285,264.5369
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015097_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/7/15,73127,255.8766,280.2427,"(255.8766,280.2427)",268.3718,5.4835,30.069,272.5245,280.2427,269.3854,255.8766,264.4228
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015098_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/8/15,69548,255.7427,279.373,"(255.7427,279.373)",268.7413,5.8196,33.8677,273.0275,279.373,269.992,255.7427,264.1856
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015099_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/9/15,73385,254.7695,279.6331,"(254.7695,279.6331)",269.0095,5.7165,32.6783,273.1853,279.6331,270.7313,254.7695,264.6964
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015100_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/10/15,71144,255.55,280.7125,"(255.55,280.7125)",269.1723,5.8495,34.2168,273.3729,280.7125,270.9875,255.55,264.6048
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015101_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/11/15,71253,253.2745,281.8594,"(253.2745,281.8594)",269.7028,6.0171,36.2054,274.0305,281.8594,271.8414,253.2745,265.1115
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015102_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/12/15,73546,253.5768,282.2307,"(253.5768,282.2307)",269.864,5.769,33.2812,273.8778,282.2307,272.2705,253.5768,265.7342
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015103_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/13/15,69911,255.3676,279.6299,"(255.3676,279.6299)",269.9922,5.6973,32.4592,273.972,279.6299,272.3763,255.3676,266.0467
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015104_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/14/15,72818,243.4705,283.3456,"(243.4705,283.3456)",270.0464,5.6815,32.2792,273.8538,283.3456,272.3407,255.2243,266.3924
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015105_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/15/15,73118,255.6761,283.9376,"(255.6761,283.9376)",269.9717,5.7303,32.8358,273.9299,283.9376,272.2896,255.6761,266.2133
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015106_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/16/15,55953,256.218,282.0452,"(256.218,282.0452)",269.1937,6.0932,37.1272,273.8065,282.0452,271.7573,256.218,263.8471
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015107_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/17/15,73294,255.5717,285.3333,"(255.5717,285.3333)",270.2614,5.7745,33.3449,274.2838,285.3333,272.6929,255.5717,266.2554
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015108_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/18/15,71111,257.096,286.4145,"(257.096,286.4145)",270.3529,5.8188,33.8583,274.4276,286.4145,272.6001,257.096,266.2368
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015109_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/19/15,71213,257.2283,285.5555,"(257.2283,285.5555)",270.5562,5.8247,33.9272,274.6896,285.5555,272.7832,257.2283,266.3864
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015110_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/20/15,73406,257.6954,283.3341,"(257.6954,283.3341)",270.7399,5.5482,30.782,274.6854,283.3341,273.0756,257.6954,266.7053
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015111_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/21/15,61771,257.9721,283.1877,"(257.9721,283.1877)",270.7268,5.9405,35.2895,275.178,283.1877,273.106,257.9721,265.8285
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015112_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/22/15,72801,246.1364,284.141,"(246.1364,284.141)",271.3321,5.7831,33.4438,275.5043,284.141,273.3241,255.0227,267.2714
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015113_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/23/15,69924,258.1591,282.7967,"(258.1591,282.7967)",270.9426,5.4865,30.1022,274.9041,282.7967,272.9317,258.1591,267.0775
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015114_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/24/15,69467,251.7869,282.3403,"(251.7869,282.3403)",271.1167,5.6561,31.9912,275.2067,282.3403,273.0001,255.4071,267.2178
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015115_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/25/15,73288,253.7366,282.7881,"(253.7366,282.7881)",271.0712,5.3976,29.1345,274.7446,282.7881,273.0065,257.0146,267.5629
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015116_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/26/15,71038,258.6579,284.1036,"(258.6579,284.1036)",271.1776,5.4361,29.5509,274.9038,284.1036,272.9875,258.6579,267.2415
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015117_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/27/15,71227,258.6572,284.8992,"(258.6572,284.8992)",271.6886,5.5904,31.253,275.7351,284.8992,273.4912,258.6572,267.5842
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015118_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/28/15,73421,252.2578,284.7792,"(252.2578,284.7792)",272.0063,5.4614,29.8269,276.1009,284.7792,273.7842,256.0859,268.0673
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015119_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/29/15,69845,259.4689,285.5894,"(259.4689,285.5894)",272.4688,5.8764,34.5325,277.0263,285.5894,273.9836,259.4689,268.1815
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015120_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,4/30/15,72793,254.4316,288.0389,"(254.4316,288.0389)",272.7772,5.7308,32.8417,276.9664,288.0389,274.3513,258.1012,269.4101
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015121_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/1/15,63149,256.6936,288.3203,"(256.6936,288.3203)",272.4456,5.7291,32.8226,276.7311,288.3203,273.9623,256.9038,268.758
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015122_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/2/15,69092,253.5204,284.293,"(253.5204,284.293)",272.8242,5.4849,30.0843,277.0328,284.293,274.4289,259.016,269.787
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015123_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/3/15,73297,253.8284,290.1417,"(253.8284,290.1417)",272.9542,5.3499,28.6219,276.8785,286.569,274.089,260.4489,270.306
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015124_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/4/15,71044,252.8056,289.1562,"(252.8056,289.1562)",272.6509,5.2174,27.2211,276.4665,286.1029,273.7555,260.2942,269.9935
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015125_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/5/15,71230,254.6946,289.2377,"(254.6946,289.2377)",272.8329,5.3649,28.7824,276.7621,286.8879,273.9422,259.596,269.8422
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015126_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/6/15,73427,253.3278,288.5354,"(253.3278,288.5354)",272.8802,5.312,28.2176,276.7269,286.8789,273.8788,259.8782,269.9573
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015127_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/7/15,52188,260.4346,283.5468,"(260.4346,283.5468)",272.4161,5.8441,34.1533,277.1483,283.5468,273.5294,260.4346,267.3872
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015128_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/8/15,72820,260.4793,285.7344,"(260.4793,285.7344)",273.1588,5.3434,28.552,277.2384,285.7344,274.3495,260.4793,270.022
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015129_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/9/15,73001,260.9971,285.2412,"(260.9971,285.2412)",273.3422,5.2491,27.5527,277.3538,285.2412,274.493,260.9971,270.3758
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015130_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/10/15,69517,256.7903,285.846,"(256.7903,285.846)",273.811,5.6232,31.6208,278.0016,285.846,275.0545,259.3805,270.4844
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015131_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/11/15,73295,259.9549,286.8582,"(259.9549,286.8582)",274.5446,5.617,31.5508,278.8492,286.8582,275.9034,259.9549,271.2093
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015134_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/14/15,26078,258.8041,284.5222,"(258.8041,284.5222)",277.0752,5.6272,31.6659,280.9986,284.5222,278.689,267.1752,275.4691
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015135_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/15/15,69836,262.112,290.9838,"(262.112,290.9838)",276.4083,5.8923,34.719,280.6504,290.9838,278.2462,262.112,272.3309
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015136_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/16/15,72842,259.8213,291.6055,"(259.8213,291.6055)",276.5246,5.8969,34.7729,280.4387,291.6055,278.5203,261.2057,272.6779
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015137_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/17/15,72985,259.451,289.9288,"(259.451,289.9288)",276.0369,5.7662,33.2495,279.8171,289.9288,277.4624,261.8222,272.6073
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015138_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/18/15,69530,257.1894,287.9229,"(257.1894,287.9229)",276.6267,6.1514,37.8403,281.2292,287.9229,278.0656,260.8979,273.0407
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015139_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/19/15,73323,261.5285,289.9049,"(261.5285,289.9049)",277.5368,6.23,38.813,282.0405,289.9049,278.8819,263.3333,274.5572
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015140_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/20/15,70975,262.7755,290.2433,"(262.7755,290.2433)",278.2778,6.3098,39.8134,282.6636,290.2433,279.7138,264.6826,275.4712
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015141_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/21/15,71321,262.5243,291.5247,"(262.5243,291.5247)",278.9955,6.344,40.2463,283.3583,291.5247,280.4425,267.3469,276.9537
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015142_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/22/15,73533,263.4282,293.3698,"(263.4282,293.3698)",279.5069,6.3425,40.2279,283.9958,293.3698,280.846,267.4114,277.3617
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015143_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/23/15,69898,263.4718,291.6479,"(263.4718,291.6479)",280.0174,6.3442,40.2492,284.4964,291.6479,281.903,268.2385,277.9932
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015144_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/24/15,72919,263.5823,294.2038,"(263.5823,294.2038)",280.5184,6.4237,41.2637,284.9114,294.2038,282.4736,269.0799,278.5784
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015145_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/25/15,73098,263.3582,295.0303,"(263.3582,295.0303)",280.4298,6.4096,41.0833,284.9069,294.5041,282.0999,268.7252,278.4342
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015146_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/26/15,69561,263.5201,293.1573,"(263.5201,293.1573)",280.1322,6.3399,40.1948,284.6307,293.1573,281.991,269.0288,278.3899
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015147_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/27/15,75152,263.884,294.52,"(263.884,294.52)",279.9416,6.1209,37.4652,284.2937,293.1959,281.6041,268.8573,278.1189
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015148_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/28/15,71077,264.0088,294.3312,"(264.0088,294.3312)",279.4188,5.9179,35.0219,283.675,292.612,280.3819,268.7606,277.7088
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015149_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/29/15,71338,264.2236,292.2213,"(264.2236,292.2213)",279.5802,5.7923,33.5509,283.9853,292.2213,280.2462,267.7821,277.5039
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015150_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/30/15,73538,264.6793,291.3949,"(264.6793,291.3949)",279.7034,5.6149,31.5277,284.0349,291.3949,280.3462,267.6236,277.47
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015151_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,5/31/15,69928,264.9961,292.1599,"(264.9961,292.1599)",280.2745,5.5117,30.3791,283.7234,291.2,281.1011,271.2411,278.7301
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015152_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/1/15,72940,265.1025,292.2609,"(265.1025,292.2609)",280.0326,5.2073,27.1155,283.3516,290.4355,280.3439,271.5366,278.6255
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015153_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/2/15,73075,265.3326,292.701,"(265.3326,292.701)",279.5774,4.7272,22.3467,282.3582,287.9836,279.8346,272.9831,278.6072
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015154_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/3/15,69589,265.3784,289.4901,"(265.3784,289.4901)",279.5319,4.5896,21.0647,282.2085,287.6526,279.7752,273.1301,278.5769
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015155_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/4/15,73429,266.2184,292.7437,"(266.2184,292.7437)",280.1456,4.5402,20.6137,283.1667,289.9776,280.7285,271.8123,278.6248
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015156_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/5/15,71178,267.0139,294.0895,"(267.0139,294.0895)",281.0688,4.8903,23.915,284.4716,292.8523,282.0431,270.3702,278.831
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015157_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/6/15,71383,267.6968,295.2663,"(267.6968,295.2663)",281.9712,5.1453,26.4739,285.534,294.9642,282.8126,269.7939,279.2379
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015158_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/7/15,73645,268.2347,296.3531,"(268.2347,296.3531)",282.1979,4.9274,24.2789,285.6123,294.4906,282.8357,270.795,279.6854
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015159_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/8/15,70006,268.4778,295.2736,"(268.4778,295.2736)",282.1526,4.6296,21.4329,285.4883,294.0669,282.6972,270.8605,279.6369
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015160_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/9/15,73059,268.881,297.6703,"(268.881,297.6703)",282.3691,4.342,18.8527,285.2108,293.282,283.2195,271.7002,279.8065
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015161_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/10/15,73230,268.9571,297.2948,"(268.9571,297.2948)",282.4497,4.1588,17.2954,285.2388,293.124,283.0586,272.0927,279.9803
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015162_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/11/15,69725,269.1314,295.3759,"(269.1314,295.3759)",282.6972,4.1932,17.5828,285.2979,293.2874,283.3271,271.8837,279.9318
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015163_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/12/15,73569,269.5027,298.0491,"(269.5027,298.0491)",282.8294,4.0682,16.5499,285.3319,293.1131,283.1023,272.3607,280.1433
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015164_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/13/15,71305,270.0272,297.7384,"(270.0272,297.7384)",282.6655,3.691,13.6232,284.8582,291.7338,282.8157,273.3964,280.2728
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015165_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/14/15,71524,267.9711,297.7282,"(267.9711,297.7282)",282.9789,3.5648,12.708,285.4427,292.7284,283.0866,273.2932,280.5826
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015166_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/15/15,73567,271.6466,294.8817,"(271.6466,294.8817)",282.8364,3.5136,12.3453,285.4428,293.0118,282.482,272.7859,280.3793
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015167_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/16/15,1425,272.5069,284.6546,"(272.5069,284.6546)",278.3535,2.2118,4.8921,279.0796,281.7999,278.2068,274.5544,277.2585
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015168_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/17/15,423,278.9218,280.1936,"(278.9218,280.1936)",279.7443,0.2639,0.0696,279.9252,280.1936,279.7664,279.281,279.6523
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015169_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/18/15,73307,272.6707,294.5024,"(272.6707,294.5024)",283.2194,3.6932,13.6398,285.8797,293.8901,282.3266,272.6707,280.5387
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015170_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/19/15,69772,268.8195,294.2791,"(268.8195,294.2791)",284.0565,4.1124,16.9121,286.934,294.2791,283.391,272.0537,280.966
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015171_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/20/15,73614,271.7713,295.4527,"(271.7713,295.4527)",284.3405,4.3375,18.8141,287.7899,295.4527,283.7274,271.7713,280.5258
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015172_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/21/15,71328,275.6045,297.3568,"(275.6045,297.3568)",284.8016,4.407,19.4212,288.4954,297.3568,284.4003,275.6045,280.8607
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015173_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/22/15,71461,275.7757,297.6908,"(275.7757,297.6908)",285.2044,4.4812,20.0816,288.9676,297.6908,284.6648,275.7757,281.4301
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015174_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/23/15,73755,275.5202,298.2376,"(275.5202,298.2376)",285.4164,4.2486,18.051,288.8908,298.2376,284.9586,275.5202,282.3011
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015175_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/24/15,70121,276.7596,296.1417,"(276.7596,296.1417)",285.9016,4.2063,17.6933,289.339,296.1417,285.9857,276.7596,282.7601
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015176_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/25/15,73119,275.851,299.6927,"(275.851,299.6927)",286.4303,4.2573,18.1242,289.8754,299.6927,286.8599,275.851,283.2331
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015177_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/26/15,73350,275.5738,300.9759,"(275.5738,300.9759)",286.6999,4.246,18.0285,289.8822,299.5482,287.1803,275.5738,283.3853
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015178_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/27/15,69774,272.6389,298.0433,"(272.6389,298.0433)",286.8658,4.2038,17.6721,289.8177,298.0433,287.5033,274.608,283.6686
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015179_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/28/15,73618,273.8186,301.8285,"(273.8186,301.8285)",286.8988,4.0407,16.3274,289.5628,298.0304,287.3228,275.446,283.9159
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_surface_temperature_doy2015180_aid0001,Soil_Moisture_Retrieval_Data_AM_surface_temperature,aid0001,6/29/15,71341,274.9964,302.1677,"(274.9964,302.1677)",286.802,3.7158,13.8071,289.4374,297.5353,287.0832,275.9382,284.0298
