File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015090_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,3/31/15,18838,0.8792,1.5426,"(0.8792,1.5426)",1.2573,0.1261,0.0159,1.3371,1.4799,1.3,1.0962,1.2407
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015091_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/1/15,73124,0.31,1.5649,"(0.31,1.5649)",1.22,0.285,0.0812,1.3628,1.5371,1.34,1.0722,1.2465
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015092_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/2/15,70875,0.31,1.5649,"(0.31,1.5649)",1.241,0.2532,0.0641,1.362,1.5296,1.34,1.082,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015093_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/3/15,56311,0.31,1.5649,"(0.31,1.5649)",1.2325,0.2885,0.0833,1.3724,1.5239,1.34,1.1199,1.2713
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015094_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/4/15,73330,0.31,1.5649,"(0.31,1.5649)",1.2264,0.2768,0.0766,1.363,1.5322,1.34,1.0787,1.2493
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015095_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/5/15,69755,0.31,1.5649,"(0.31,1.5649)",1.2436,0.246,0.0605,1.3601,1.5221,1.34,1.0884,1.2514
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015096_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/6/15,72687,0.31,1.5649,"(0.31,1.5649)",1.222,0.2828,0.08,1.3623,1.5306,1.34,1.0816,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015097_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/7/15,72892,0.31,1.5649,"(0.31,1.5649)",1.2359,0.2634,0.0694,1.3634,1.5322,1.34,1.0799,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015098_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/8/15,69377,0.31,1.5649,"(0.31,1.5649)",1.2462,0.2431,0.0591,1.3609,1.5148,1.34,1.1042,1.2582
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015099_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/9/15,73149,0.31,1.5649,"(0.31,1.5649)",1.2199,0.2852,0.0814,1.3628,1.5346,1.34,1.073,1.2468
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015100_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/10/15,70956,0.31,1.5649,"(0.31,1.5649)",1.241,0.2534,0.0642,1.3621,1.5296,1.34,1.0819,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015101_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/11/15,71032,0.31,1.5649,"(0.31,1.5649)",1.2346,0.2628,0.0691,1.3621,1.5235,1.34,1.0925,1.2542
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015102_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/12/15,73310,0.31,1.5649,"(0.31,1.5649)",1.2261,0.2773,0.0769,1.3631,1.5322,1.34,1.0786,1.2493
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015103_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/13/15,69776,0.31,1.5649,"(0.31,1.5649)",1.2435,0.2461,0.0606,1.3601,1.5235,1.34,1.0876,1.2511
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015104_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/14/15,72582,0.31,1.5649,"(0.31,1.5649)",1.2221,0.2825,0.0798,1.3622,1.5296,1.34,1.0818,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015105_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/15/15,72883,0.31,1.5649,"(0.31,1.5649)",1.2353,0.2642,0.0698,1.3633,1.5322,1.34,1.0802,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015106_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/16/15,55781,0.31,1.5649,"(0.31,1.5649)",1.2439,0.2639,0.0696,1.3694,1.5346,1.34,1.094,1.2592
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015107_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/17/15,73057,0.31,1.5649,"(0.31,1.5649)",1.2196,0.2855,0.0815,1.3627,1.5346,1.34,1.0721,1.2464
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015108_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/18/15,70917,0.31,1.5649,"(0.31,1.5649)",1.241,0.2536,0.0643,1.3621,1.5296,1.34,1.082,1.2501
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015109_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/19/15,70993,0.31,1.5649,"(0.31,1.5649)",1.2348,0.2625,0.0689,1.362,1.5221,1.34,1.0929,1.2543
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015110_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/20/15,73172,0.31,1.5649,"(0.31,1.5649)",1.226,0.2774,0.0769,1.363,1.5322,1.34,1.0783,1.2491
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015111_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/21/15,61638,0.31,1.5649,"(0.31,1.5649)",1.2432,0.258,0.0666,1.3643,1.5186,1.34,1.1053,1.2606
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015112_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/22/15,72566,0.31,1.5649,"(0.31,1.5649)",1.2222,0.2825,0.0798,1.3622,1.5296,1.34,1.0817,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015113_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/23/15,69688,0.31,1.5649,"(0.31,1.5649)",1.2323,0.269,0.0724,1.3651,1.5426,1.34,1.0668,1.2458
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015114_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/24/15,69295,0.31,1.5649,"(0.31,1.5649)",1.2464,0.2428,0.059,1.3608,1.5144,1.34,1.1047,1.2583
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015115_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/25/15,73053,0.31,1.5649,"(0.31,1.5649)",1.2197,0.2854,0.0814,1.3627,1.5371,1.34,1.072,1.2464
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015116_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/26/15,70849,0.31,1.5649,"(0.31,1.5649)",1.2408,0.2536,0.0643,1.362,1.5296,1.34,1.082,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015117_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/27/15,71006,0.31,1.5649,"(0.31,1.5649)",1.2344,0.263,0.0692,1.362,1.5239,1.34,1.0922,1.2541
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015118_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/28/15,73185,0.31,1.5649,"(0.31,1.5649)",1.226,0.2773,0.0769,1.3629,1.5322,1.34,1.0778,1.2489
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015119_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/29/15,69708,0.31,1.5649,"(0.31,1.5649)",1.2436,0.2459,0.0605,1.3601,1.5221,1.34,1.0884,1.2513
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015120_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,4/30/15,72556,0.31,1.5649,"(0.31,1.5649)",1.2221,0.2826,0.0799,1.3622,1.5296,1.34,1.0818,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015121_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/1/15,62915,0.31,1.5649,"(0.31,1.5649)",1.231,0.2768,0.0766,1.3647,1.5346,1.34,1.0792,1.2505
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015122_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/2/15,68921,0.31,1.5649,"(0.31,1.5649)",1.2483,0.2403,0.0578,1.361,1.5129,1.34,1.1079,1.2598
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015123_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/3/15,73060,0.31,1.5649,"(0.31,1.5649)",1.2198,0.2852,0.0814,1.3628,1.5371,1.34,1.072,1.2464
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015124_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/4/15,70859,0.31,1.5649,"(0.31,1.5649)",1.2411,0.2533,0.0642,1.3621,1.5296,1.34,1.082,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015125_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/5/15,71006,0.31,1.5649,"(0.31,1.5649)",1.2344,0.2632,0.0693,1.362,1.5235,1.34,1.0929,1.2543
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015126_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/6/15,73191,0.31,1.5649,"(0.31,1.5649)",1.2262,0.2771,0.0768,1.363,1.5322,1.34,1.0782,1.249
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015127_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/7/15,52068,0.31,1.5649,"(0.31,1.5649)",1.2576,0.2357,0.0555,1.364,1.46,1.34,1.2041,1.3
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015128_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/8/15,72586,0.31,1.5649,"(0.31,1.5649)",1.222,0.2829,0.08,1.3623,1.5306,1.34,1.0816,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015129_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/9/15,72766,0.31,1.5649,"(0.31,1.5649)",1.236,0.2632,0.0693,1.3634,1.5322,1.34,1.0802,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015130_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/10/15,69347,0.31,1.5649,"(0.31,1.5649)",1.2458,0.2437,0.0594,1.3609,1.5151,1.34,1.1036,1.2579
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015131_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/11/15,73059,0.31,1.5649,"(0.31,1.5649)",1.2199,0.2851,0.0813,1.3628,1.5371,1.34,1.0718,1.2463
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015134_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/14/15,26055,0.31,1.5649,"(0.31,1.5649)",1.265,0.1634,0.0267,1.3542,1.4965,1.3167,1.1158,1.2588
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015135_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/15/15,69696,0.31,1.5649,"(0.31,1.5649)",1.2437,0.2457,0.0604,1.3601,1.5221,1.34,1.0887,1.2515
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015136_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/16/15,72606,0.31,1.5649,"(0.31,1.5649)",1.2219,0.2829,0.08,1.3623,1.5306,1.34,1.0816,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015137_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/17/15,72750,0.31,1.5649,"(0.31,1.5649)",1.2362,0.2628,0.0691,1.3633,1.5322,1.34,1.0802,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015138_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/18/15,69358,0.31,1.5649,"(0.31,1.5649)",1.2459,0.2435,0.0593,1.3609,1.5155,1.34,1.1032,1.2578
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015139_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/19/15,73086,0.31,1.5649,"(0.31,1.5649)",1.2202,0.2848,0.0811,1.3629,1.5371,1.34,1.0716,1.2464
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015140_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/20/15,70793,0.31,1.5649,"(0.31,1.5649)",1.2409,0.2532,0.0641,1.3619,1.5296,1.34,1.0821,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015141_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/21/15,71098,0.31,1.5649,"(0.31,1.5649)",1.2344,0.2632,0.0693,1.3621,1.5235,1.34,1.0929,1.2544
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015142_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/22/15,73298,0.31,1.5649,"(0.31,1.5649)",1.2265,0.2766,0.0765,1.3631,1.5322,1.34,1.0782,1.2491
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015143_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/23/15,69759,0.31,1.5649,"(0.31,1.5649)",1.2439,0.2454,0.0602,1.3601,1.5221,1.34,1.089,1.2517
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015144_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/24/15,72684,0.31,1.5649,"(0.31,1.5649)",1.2222,0.2826,0.0799,1.3623,1.5307,1.34,1.0816,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015145_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/25/15,72864,0.31,1.5649,"(0.31,1.5649)",1.2363,0.2628,0.0691,1.3634,1.5322,1.34,1.0799,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015146_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/26/15,69389,0.31,1.5649,"(0.31,1.5649)",1.246,0.2434,0.0592,1.3609,1.5154,1.34,1.1036,1.258
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015147_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/27/15,74916,0.31,1.5649,"(0.31,1.5649)",1.2207,0.2836,0.0804,1.3629,1.5371,1.34,1.0675,1.2448
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015148_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/28/15,70896,0.31,1.5649,"(0.31,1.5649)",1.2411,0.253,0.064,1.362,1.5296,1.34,1.082,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015149_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/29/15,71116,0.31,1.5649,"(0.31,1.5649)",1.2347,0.2629,0.0691,1.3621,1.5221,1.34,1.0935,1.2547
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015150_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/30/15,73302,0.31,1.5649,"(0.31,1.5649)",1.2266,0.2765,0.0764,1.363,1.5322,1.34,1.0788,1.2493
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015151_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,5/31/15,69787,0.31,1.5649,"(0.31,1.5649)",1.2438,0.2456,0.0603,1.3602,1.5221,1.34,1.0887,1.2515
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015152_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/1/15,72705,0.31,1.5649,"(0.31,1.5649)",1.2221,0.2827,0.0799,1.3623,1.5307,1.34,1.0816,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015153_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/2/15,72843,0.31,1.5649,"(0.31,1.5649)",1.2361,0.263,0.0692,1.3633,1.5322,1.34,1.0802,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015154_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/3/15,69418,0.31,1.5649,"(0.31,1.5649)",1.246,0.2434,0.0592,1.3609,1.5151,1.34,1.1037,1.258
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015155_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/4/15,73192,0.31,1.5649,"(0.31,1.5649)",1.2203,0.2846,0.081,1.3629,1.5346,1.34,1.0733,1.2471
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015156_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/5/15,70998,0.31,1.5649,"(0.31,1.5649)",1.2413,0.2529,0.064,1.3621,1.5296,1.34,1.082,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015157_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/6/15,71181,0.31,1.5649,"(0.31,1.5649)",1.2349,0.2627,0.069,1.3622,1.5221,1.34,1.0943,1.255
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015158_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/7/15,73408,0.31,1.5649,"(0.31,1.5649)",1.2266,0.2766,0.0765,1.3632,1.5322,1.34,1.0787,1.2494
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015159_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/8/15,69865,0.31,1.5649,"(0.31,1.5649)",1.2439,0.2456,0.0603,1.3603,1.5221,1.34,1.089,1.2517
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015160_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/9/15,72825,0.31,1.5649,"(0.31,1.5649)",1.2223,0.2826,0.0799,1.3624,1.5307,1.34,1.0816,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015161_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/10/15,72995,0.31,1.5649,"(0.31,1.5649)",1.2363,0.2629,0.0691,1.3635,1.5322,1.34,1.0799,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015162_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/11/15,69552,0.31,1.5649,"(0.31,1.5649)",1.2464,0.2431,0.0591,1.3611,1.5148,1.34,1.1048,1.2586
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015163_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/12/15,73332,0.31,1.5649,"(0.31,1.5649)",1.2205,0.2846,0.081,1.3629,1.5346,1.34,1.0741,1.2474
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015164_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/13/15,71119,0.31,1.5649,"(0.31,1.5649)",1.2414,0.253,0.064,1.3622,1.5296,1.34,1.0825,1.2503
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015165_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/14/15,71299,0.31,1.5649,"(0.31,1.5649)",1.2348,0.2628,0.0691,1.3623,1.5221,1.34,1.0943,1.255
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015166_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/15/15,73355,0.31,1.5649,"(0.31,1.5649)",1.2271,0.2764,0.0764,1.3633,1.5322,1.34,1.0802,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015167_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/16/15,1425,0.31,1.5321,"(0.31,1.5321)",1.1863,0.391,0.1529,1.371,1.4174,1.3473,1.34,1.34
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015168_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/17/15,423,1.34,1.4767,"(1.34,1.4767)",1.366,0.0272,0.0007,1.3785,1.427,1.3578,1.34,1.3456
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015169_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/18/15,73069,0.31,1.5649,"(0.31,1.5649)",1.2363,0.2631,0.0692,1.3636,1.5322,1.34,1.0797,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015170_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/19/15,69599,0.31,1.5649,"(0.31,1.5649)",1.2464,0.2431,0.0591,1.3611,1.5148,1.34,1.1048,1.2585
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015171_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/20/15,73376,0.31,1.5649,"(0.31,1.5649)",1.2203,0.2849,0.0812,1.3629,1.5346,1.34,1.0738,1.2472
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015172_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/21/15,71141,0.31,1.5649,"(0.31,1.5649)",1.2414,0.2531,0.064,1.3622,1.5296,1.34,1.0825,1.2503
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015173_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/22/15,71260,0.31,1.5649,"(0.31,1.5649)",1.2348,0.2628,0.0691,1.3622,1.5221,1.34,1.0939,1.2549
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015174_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/23/15,73517,0.31,1.5649,"(0.31,1.5649)",1.2266,0.2769,0.0766,1.3632,1.5322,1.34,1.0791,1.2495
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015175_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/24/15,69982,0.31,1.5649,"(0.31,1.5649)",1.2438,0.2458,0.0604,1.3603,1.5221,1.34,1.089,1.2517
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015176_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/25/15,72882,0.31,1.5649,"(0.31,1.5649)",1.2224,0.2826,0.0798,1.3624,1.5307,1.34,1.0816,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015177_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/26/15,73112,0.31,1.5649,"(0.31,1.5649)",1.236,0.2634,0.0694,1.3636,1.5322,1.34,1.0797,1.25
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015178_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/27/15,69601,0.31,1.5649,"(0.31,1.5649)",1.2465,0.2429,0.059,1.361,1.5144,1.34,1.1048,1.2586
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015179_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/28/15,73380,0.31,1.5649,"(0.31,1.5649)",1.2201,0.285,0.0812,1.3629,1.5346,1.34,1.0736,1.2472
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015180_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/29/15,71152,0.31,1.5649,"(0.31,1.5649)",1.2412,0.2533,0.0641,1.3623,1.5296,1.34,1.0822,1.2502
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015181_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,6/30/15,73520,0.31,1.5649,"(0.31,1.5649)",1.2342,0.2642,0.0698,1.3624,1.5263,1.34,1.0863,1.2519
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015182_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,7/1/15,73488,0.31,1.5649,"(0.31,1.5649)",1.2265,0.2769,0.0767,1.3632,1.5322,1.34,1.0791,1.2495
SPL3SMP_E_003_Soil_Moisture_Retrieval_Data_AM_bulk_density_doy2015183_aid0001,Soil_Moisture_Retrieval_Data_AM_bulk_density,aid0001,7/2/15,69999,0.31,1.5649,"(0.31,1.5649)",1.2438,0.2459,0.0605,1.3603,1.5235,1.34,1.0884,1.2515
